image_id,split,issues,status
001870,train,ok,ok
001872,train,ok,ok
001873,train,ok,ok
001874,train,ok,ok
001875,train,ok,ok
001876,train,ok,ok
001877,train,ok,ok
001878,train,ok,ok
001880,train,ok,ok
001879,train,ok,ok
001881,train,ok,ok
001882,train,ok,ok
001883,train,ok,ok
001884,train,ok,ok
001889,train,ok,ok
001887,train,ok,ok
001885,train,ok,ok
001888,train,ok,ok
001890,train,ok,ok
001892,train,ok,ok
001886,train,ok,ok
001893,train,ok,ok
001891,train,ok,ok
001895,train,ok,ok
001897,train,ok,ok
001896,train,ok,ok
001894,train,ok,ok
001899,train,ok,ok
001900,train,ok,ok
001898,train,ok,ok
001901,train,ok,ok
001903,train,ok,ok
001902,train,ok,ok
001904,train,ok,ok
001905,train,ok,ok
001908,train,ok,ok
001907,train,ok,ok
001906,train,ok,ok
001909,train,ok,ok
001912,train,ok,ok
001911,train,ok,ok
001914,train,ok,ok
001910,train,ok,ok
001913,train,ok,ok
001917,train,ok,ok
001916,train,ok,ok
001919,train,ok,ok
001915,train,ok,ok
001918,train,ok,ok
001922,train,ok,ok
001921,train,ok,ok
001920,train,ok,ok
001924,train,ok,ok
001923,train,ok,ok
001925,train,ok,ok
001926,train,ok,ok
001927,train,ok,ok
001928,train,ok,ok
001930,train,ok,ok
001929,train,ok,ok
001932,train,ok,ok
001934,train,ok,ok
001937,train,ok,ok
001933,train,ok,ok
001935,train,ok,ok
001936,train,ok,ok
001931,train,ok,ok
001940,train,ok,ok
001939,train,ok,ok
001938,train,ok,ok
001941,train,ok,ok
001943,train,ok,ok
001944,train,ok,ok
001942,train,ok,ok
001945,train,ok,ok
001947,train,ok,ok
001946,train,ok,ok
001949,train,ok,ok
001952,train,ok,ok
001948,train,ok,ok
001951,train,ok,ok
001953,train,ok,ok
001950,train,ok,ok
001955,train,ok,ok
001954,train,ok,ok
001956,train,ok,ok
001958,train,ok,ok
001960,train,ok,ok
001959,train,ok,ok
001957,train,ok,ok
001961,train,ok,ok
001963,train,ok,ok
001962,train,ok,ok
001965,train,ok,ok
001964,train,ok,ok
001968,train,ok,ok
001967,train,ok,ok
001966,train,ok,ok
001970,train,ok,ok
001969,train,ok,ok
001971,train,ok,ok
001974,train,ok,ok
001972,train,ok,ok
001975,train,ok,ok
001977,train,ok,ok
001973,train,ok,ok
001979,train,ok,ok
001980,train,ok,ok
001981,train,ok,ok
001978,train,ok,ok
001983,train,ok,ok
001976,train,ok,ok
001986,train,ok,ok
001984,train,ok,ok
001982,train,ok,ok
001985,train,ok,ok
001989,train,ok,ok
001988,train,ok,ok
001987,train,ok,ok
001992,train,ok,ok
001990,train,ok,ok
001991,train,ok,ok
001993,train,ok,ok
001994,train,ok,ok
001996,train,ok,ok
001995,train,ok,ok
001998,train,ok,ok
001999,train,ok,ok
002000,train,ok,ok
001997,train,ok,ok
002002,train,ok,ok
002001,train,ok,ok
002007,train,ok,ok
002003,train,ok,ok
002006,train,ok,ok
002005,train,ok,ok
002004,train,ok,ok
002010,train,ok,ok
002008,train,ok,ok
002011,train,ok,ok
002009,train,ok,ok
002013,train,ok,ok
002016,train,ok,ok
002014,train,ok,ok
002012,train,ok,ok
002017,train,ok,ok
002020,train,ok,ok
002015,train,ok,ok
002018,train,ok,ok
002019,train,ok,ok
002021,train,ok,ok
002023,train,ok,ok
002022,train,ok,ok
002025,train,ok,ok
002027,train,ok,ok
002031,train,ok,ok
002024,train,ok,ok
002029,train,ok,ok
002028,train,ok,ok
002026,train,ok,ok
002030,train,ok,ok
002032,train,ok,ok
002033,train,ok,ok
002034,train,ok,ok
002035,train,ok,ok
002036,train,ok,ok
002041,train,ok,ok
002038,train,ok,ok
002037,train,ok,ok
002042,train,ok,ok
002039,train,ok,ok
002040,train,ok,ok
002043,train,ok,ok
002044,train,ok,ok
002046,train,ok,ok
002048,train,ok,ok
002049,train,ok,ok
002045,train,ok,ok
002051,train,ok,ok
002047,train,ok,ok
002050,train,ok,ok
002055,train,ok,ok
002052,train,ok,ok
002054,train,ok,ok
002056,train,ok,ok
002057,train,ok,ok
002059,train,ok,ok
002053,train,ok,ok
002060,train,ok,ok
002061,train,ok,ok
002064,train,ok,ok
002058,train,ok,ok
002062,train,ok,ok
002063,train,ok,ok
002065,train,ok,ok
002066,train,ok,ok
002067,train,ok,ok
002068,train,ok,ok
002069,train,ok,ok
002070,train,ok,ok
002071,train,ok,ok
002072,train,ok,ok
002073,train,ok,ok
002075,train,ok,ok
002074,train,ok,ok
002076,train,ok,ok
002077,train,ok,ok
002079,train,ok,ok
002080,train,ok,ok
002078,train,ok,ok
002083,train,ok,ok
002082,train,ok,ok
002084,train,ok,ok
002081,train,ok,ok
002085,train,ok,ok
002089,train,ok,ok
002086,train,ok,ok
002090,train,ok,ok
002087,train,ok,ok
002091,train,ok,ok
002093,train,ok,ok
002092,train,ok,ok
002088,train,ok,ok
002094,train,ok,ok
002096,train,ok,ok
002095,train,ok,ok
002099,train,ok,ok
002100,train,ok,ok
002101,train,ok,ok
002097,train,ok,ok
002098,train,ok,ok
002102,train,ok,ok
002104,train,ok,ok
002103,train,ok,ok
002105,train,ok,ok
002108,train,ok,ok
002106,train,ok,ok
002110,train,ok,ok
002107,train,ok,ok
002109,train,ok,ok
002114,train,ok,ok
002113,train,ok,ok
002111,train,ok,ok
002112,train,ok,ok
002116,train,ok,ok
002115,train,ok,ok
002117,train,ok,ok
002118,train,ok,ok
002120,train,ok,ok
002121,train,ok,ok
002119,train,ok,ok
002123,train,ok,ok
002122,train,ok,ok
002126,train,ok,ok
002125,train,ok,ok
002124,train,ok,ok
002129,train,ok,ok
002127,train,ok,ok
002128,train,ok,ok
002130,train,ok,ok
002134,train,ok,ok
002132,train,ok,ok
002136,train,ok,ok
002133,train,ok,ok
002131,train,ok,ok
002135,train,ok,ok
002138,train,ok,ok
002137,train,ok,ok
002141,train,ok,ok
002140,train,ok,ok
002139,train,ok,ok
002144,train,ok,ok
002142,train,ok,ok
002143,train,ok,ok
002145,train,ok,ok
002148,train,ok,ok
002146,train,ok,ok
002149,train,ok,ok
002150,train,ok,ok
002152,train,ok,ok
002153,train,ok,ok
002147,train,ok,ok
002154,train,ok,ok
002151,train,ok,ok
002155,train,ok,ok
002156,train,ok,ok
002157,train,ok,ok
002159,train,ok,ok
002160,train,ok,ok
002161,train,ok,ok
002158,train,ok,ok
002163,train,ok,ok
002162,train,ok,ok
002164,train,ok,ok
002165,train,ok,ok
002166,train,ok,ok
002168,train,ok,ok
002169,train,ok,ok
002167,train,ok,ok
002171,train,ok,ok
002172,train,ok,ok
002173,train,ok,ok
002170,train,ok,ok
002174,train,ok,ok
002176,train,ok,ok
002175,train,ok,ok
002178,train,ok,ok
002177,train,ok,ok
002182,train,ok,ok
002183,train,ok,ok
002179,train,ok,ok
002181,train,ok,ok
002180,train,ok,ok
002184,train,ok,ok
002185,train,ok,ok
002188,train,ok,ok
002187,train,ok,ok
002189,train,ok,ok
002186,train,ok,ok
002191,train,ok,ok
002193,train,ok,ok
002196,train,ok,ok
002195,train,ok,ok
002190,train,ok,ok
002197,train,ok,ok
002194,train,ok,ok
002198,train,ok,ok
002192,train,ok,ok
002200,train,ok,ok
002201,train,ok,ok
002202,train,ok,ok
002199,train,ok,ok
002203,train,ok,ok
002204,train,ok,ok
002207,train,ok,ok
002205,train,ok,ok
002206,train,ok,ok
002210,train,ok,ok
002208,train,ok,ok
002209,train,ok,ok
002211,train,ok,ok
002213,train,ok,ok
002212,train,ok,ok
002215,train,ok,ok
002214,train,ok,ok
002217,train,ok,ok
002218,train,ok,ok
002216,train,ok,ok
002219,train,ok,ok
002220,train,ok,ok
002222,train,ok,ok
002221,train,ok,ok
002223,train,ok,ok
002224,train,ok,ok
002226,train,ok,ok
002228,train,ok,ok
002229,train,ok,ok
002231,train,ok,ok
002225,train,ok,ok
002227,train,ok,ok
002232,train,ok,ok
002230,train,ok,ok
002235,train,ok,ok
002234,train,ok,ok
002233,train,ok,ok
002236,train,ok,ok
002240,train,ok,ok
002239,train,ok,ok
002238,train,ok,ok
002241,train,ok,ok
002244,train,ok,ok
002242,train,ok,ok
002245,train,ok,ok
002237,train,ok,ok
002243,train,ok,ok
002246,train,ok,ok
002248,train,ok,ok
002247,train,ok,ok
002249,train,ok,ok
002250,train,ok,ok
002251,train,ok,ok
002252,train,ok,ok
002253,train,ok,ok
002255,train,ok,ok
002256,train,ok,ok
002257,train,ok,ok
002258,train,ok,ok
002254,train,ok,ok
002259,train,ok,ok
002261,train,ok,ok
002260,train,ok,ok
002262,train,ok,ok
002264,train,ok,ok
002263,train,ok,ok
002268,train,ok,ok
002269,train,ok,ok
002265,train,ok,ok
002270,train,ok,ok
002267,train,ok,ok
002266,train,ok,ok
002271,train,ok,ok
002272,train,ok,ok
002273,train,ok,ok
002274,train,ok,ok
002277,train,ok,ok
002275,train,ok,ok
002276,train,ok,ok
002281,train,ok,ok
002282,train,ok,ok
002279,train,ok,ok
002278,train,ok,ok
002280,train,ok,ok
002283,train,ok,ok
002284,train,ok,ok
002285,train,ok,ok
002286,train,ok,ok
002287,train,ok,ok
002289,train,ok,ok
002288,train,ok,ok
002291,train,ok,ok
002292,train,ok,ok
002293,train,ok,ok
002295,train,ok,ok
002290,train,ok,ok
002296,train,ok,ok
002294,train,ok,ok
002297,train,ok,ok
002299,train,ok,ok
002298,train,ok,ok
002302,train,ok,ok
002301,train,ok,ok
002300,train,ok,ok
002304,train,ok,ok
002306,train,ok,ok
002303,train,ok,ok
002305,train,ok,ok
002308,train,ok,ok
002307,train,ok,ok
002313,train,ok,ok
002309,train,ok,ok
002312,train,ok,ok
002311,train,ok,ok
002310,train,ok,ok
002316,train,ok,ok
002315,train,ok,ok
002314,train,ok,ok
002320,train,ok,ok
002318,train,ok,ok
002317,train,ok,ok
002319,train,ok,ok
002321,train,ok,ok
002322,train,ok,ok
002324,train,ok,ok
002323,train,ok,ok
002325,train,ok,ok
002327,train,ok,ok
002326,train,ok,ok
002328,train,ok,ok
002332,train,ok,ok
002329,train,ok,ok
002333,train,ok,ok
002331,train,ok,ok
002330,train,ok,ok
002335,train,ok,ok
002336,train,ok,ok
002338,train,ok,ok
002334,train,ok,ok
002339,train,ok,ok
002342,train,ok,ok
002340,train,ok,ok
002337,train,ok,ok
002341,train,ok,ok
002344,train,ok,ok
002345,train,ok,ok
002346,train,ok,ok
002343,train,ok,ok
002347,train,ok,ok
002349,train,ok,ok
002348,train,ok,ok
002351,train,ok,ok
002350,train,ok,ok
002355,train,ok,ok
002352,train,ok,ok
002353,train,ok,ok
002354,train,ok,ok
002356,train,ok,ok
002358,train,ok,ok
002359,train,ok,ok
002357,train,ok,ok
002361,train,ok,ok
002362,train,ok,ok
002360,train,ok,ok
002363,train,ok,ok
002364,train,ok,ok
002365,train,ok,ok
002368,train,ok,ok
002366,train,ok,ok
002369,train,ok,ok
002367,train,ok,ok
002372,train,ok,ok
002370,train,ok,ok
002375,train,ok,ok
002373,train,ok,ok
002371,train,ok,ok
002376,train,ok,ok
002374,train,ok,ok
002377,train,ok,ok
002379,train,ok,ok
002378,train,ok,ok
002381,train,ok,ok
002380,train,ok,ok
002383,train,ok,ok
002382,train,ok,ok
002384,train,ok,ok
002386,train,ok,ok
002385,train,ok,ok
002391,train,ok,ok
002390,train,ok,ok
002388,train,ok,ok
002389,train,ok,ok
002387,train,ok,ok
002393,train,ok,ok
002392,train,ok,ok
002394,train,ok,ok
002395,train,ok,ok
002397,train,ok,ok
002396,train,ok,ok
002398,train,ok,ok
002400,train,ok,ok
002399,train,ok,ok
002401,train,ok,ok
002402,train,ok,ok
002403,train,ok,ok
002407,train,ok,ok
002405,train,ok,ok
002404,train,ok,ok
002406,train,ok,ok
002409,train,ok,ok
002412,train,ok,ok
002411,train,ok,ok
002410,train,ok,ok
002408,train,ok,ok
002413,train,ok,ok
002415,train,ok,ok
002416,train,ok,ok
002417,train,ok,ok
002419,train,ok,ok
002418,train,ok,ok
002414,train,ok,ok
002421,train,ok,ok
002420,train,ok,ok
002424,train,ok,ok
002423,train,ok,ok
002426,train,ok,ok
002428,train,ok,ok
002422,train,ok,ok
002425,train,ok,ok
002427,train,ok,ok
002432,train,ok,ok
002431,train,ok,ok
002429,train,ok,ok
002434,train,ok,ok
002430,train,ok,ok
002435,train,ok,ok
002433,train,ok,ok
002437,train,ok,ok
002440,train,ok,ok
002438,train,ok,ok
002436,train,ok,ok
002441,train,ok,ok
002443,train,ok,ok
002445,train,ok,ok
002442,train,ok,ok
002439,train,ok,ok
002444,train,ok,ok
002448,train,ok,ok
002446,train,ok,ok
002447,train,ok,ok
002449,train,ok,ok
002453,train,ok,ok
002450,train,ok,ok
002452,train,ok,ok
002455,train,ok,ok
002451,train,ok,ok
002454,train,ok,ok
002459,train,ok,ok
002457,train,ok,ok
002460,train,ok,ok
002456,train,ok,ok
002462,train,ok,ok
002458,train,ok,ok
002463,train,ok,ok
002461,train,ok,ok
002465,train,ok,ok
002467,train,ok,ok
002464,train,ok,ok
002466,train,ok,ok
002468,train,ok,ok
002469,train,ok,ok
002471,train,ok,ok
002472,train,ok,ok
002474,train,ok,ok
002470,train,ok,ok
002473,train,ok,ok
002477,train,ok,ok
002479,train,ok,ok
002475,train,ok,ok
002476,train,ok,ok
002478,train,ok,ok
002482,train,ok,ok
002481,train,ok,ok
002480,train,ok,ok
002483,train,ok,ok
002486,train,ok,ok
002485,train,ok,ok
002488,train,ok,ok
002484,train,ok,ok
002490,train,ok,ok
002489,train,ok,ok
002491,train,ok,ok
002487,train,ok,ok
002493,train,ok,ok
002492,train,ok,ok
002495,train,ok,ok
002494,train,ok,ok
002496,train,ok,ok
002498,train,ok,ok
002500,train,ok,ok
002502,train,ok,ok
002504,train,ok,ok
002497,train,ok,ok
002503,train,ok,ok
002499,train,ok,ok
002501,train,ok,ok
002505,train,ok,ok
002507,train,ok,ok
002508,train,ok,ok
002506,train,ok,ok
002513,train,ok,ok
002511,train,ok,ok
002512,train,ok,ok
002510,train,ok,ok
002514,train,ok,ok
002509,train,ok,ok
002517,train,ok,ok
002516,train,ok,ok
002518,train,ok,ok
002515,train,ok,ok
002520,train,ok,ok
002524,train,ok,ok
002519,train,ok,ok
002522,train,ok,ok
002521,train,ok,ok
002523,train,ok,ok
002526,train,ok,ok
002525,train,ok,ok
002527,train,ok,ok
002528,train,ok,ok
002532,train,ok,ok
002530,train,ok,ok
002529,train,ok,ok
002534,train,ok,ok
002531,train,ok,ok
002535,train,ok,ok
002533,train,ok,ok
002538,train,ok,ok
002537,train,ok,ok
002539,train,ok,ok
002540,train,ok,ok
002543,train,ok,ok
002541,train,ok,ok
002536,train,ok,ok
002544,train,ok,ok
002546,train,ok,ok
002545,train,ok,ok
002547,train,ok,ok
002542,train,ok,ok
002548,train,ok,ok
002549,train,ok,ok
002551,train,ok,ok
002550,train,ok,ok
002557,train,ok,ok
002554,train,ok,ok
002555,train,ok,ok
002558,train,ok,ok
002552,train,ok,ok
002553,train,ok,ok
002556,train,ok,ok
002559,train,ok,ok
002562,train,ok,ok
002564,train,ok,ok
002563,train,ok,ok
002567,train,ok,ok
002560,train,ok,ok
002566,train,ok,ok
002565,train,ok,ok
002561,train,ok,ok
002568,train,ok,ok
002569,train,ok,ok
002570,train,ok,ok
002571,train,ok,ok
002574,train,ok,ok
002572,train,ok,ok
002573,train,ok,ok
002577,train,ok,ok
002575,train,ok,ok
002578,train,ok,ok
002580,train,ok,ok
002579,train,ok,ok
002576,train,ok,ok
002585,train,ok,ok
002581,train,ok,ok
002582,train,ok,ok
002586,train,ok,ok
002583,train,ok,ok
002584,train,ok,ok
002589,train,ok,ok
002587,train,ok,ok
002590,train,ok,ok
002588,train,ok,ok
002593,train,ok,ok
002591,train,ok,ok
002592,train,ok,ok
002596,train,ok,ok
002595,train,ok,ok
002594,train,ok,ok
002597,train,ok,ok
002598,train,ok,ok
002600,train,ok,ok
002599,train,ok,ok
002601,train,ok,ok
002602,train,ok,ok
002606,train,ok,ok
002608,train,ok,ok
002604,train,ok,ok
002605,train,ok,ok
002610,train,ok,ok
002611,train,ok,ok
002607,train,ok,ok
002603,train,ok,ok
002609,train,ok,ok
002612,train,ok,ok
002614,train,ok,ok
002615,train,ok,ok
002613,train,ok,ok
002618,train,ok,ok
002616,train,ok,ok
002617,train,ok,ok
002619,train,ok,ok
002622,train,ok,ok
002623,train,ok,ok
002620,train,ok,ok
002625,train,ok,ok
002624,train,ok,ok
002626,train,ok,ok
002621,train,ok,ok
002628,train,ok,ok
002630,train,ok,ok
002629,train,ok,ok
002627,train,ok,ok
002631,train,ok,ok
002633,train,ok,ok
002636,train,ok,ok
002634,train,ok,ok
002635,train,ok,ok
002637,train,ok,ok
002641,train,ok,ok
002632,train,ok,ok
002639,train,ok,ok
002640,train,ok,ok
002642,train,ok,ok
002638,train,ok,ok
002645,train,ok,ok
002644,train,ok,ok
002643,train,ok,ok
002648,train,ok,ok
002647,train,ok,ok
002646,train,ok,ok
002650,train,ok,ok
002649,train,ok,ok
002652,train,ok,ok
002655,train,ok,ok
002653,train,ok,ok
002651,train,ok,ok
002658,train,ok,ok
002656,train,ok,ok
002657,train,ok,ok
002654,train,ok,ok
002659,train,ok,ok
002662,train,ok,ok
002661,train,ok,ok
002660,train,ok,ok
002663,train,ok,ok
002667,train,ok,ok
002668,train,ok,ok
002666,train,ok,ok
002665,train,ok,ok
002664,train,ok,ok
002669,train,ok,ok
002673,train,ok,ok
002675,train,ok,ok
002674,train,ok,ok
002670,train,ok,ok
002671,train,ok,ok
002672,train,ok,ok
002676,train,ok,ok
002677,train,ok,ok
002678,train,ok,ok
002679,train,ok,ok
002681,train,ok,ok
002680,train,ok,ok
002682,train,ok,ok
002683,train,ok,ok
002685,train,ok,ok
002686,train,ok,ok
002688,train,ok,ok
002684,train,ok,ok
002691,train,ok,ok
002690,train,ok,ok
002689,train,ok,ok
002693,train,ok,ok
002687,train,ok,ok
002692,train,ok,ok
002694,train,ok,ok
002695,train,ok,ok
002696,train,ok,ok
002698,train,ok,ok
002697,train,ok,ok
002701,train,ok,ok
002699,train,ok,ok
002700,train,ok,ok
002702,train,ok,ok
002704,train,ok,ok
002703,train,ok,ok
002707,train,ok,ok
002706,train,ok,ok
002705,train,ok,ok
002709,train,ok,ok
002708,train,ok,ok
002711,train,ok,ok
002710,train,ok,ok
002713,train,ok,ok
002714,train,ok,ok
002712,train,ok,ok
002717,train,ok,ok
002716,train,ok,ok
002718,train,ok,ok
002721,train,ok,ok
002715,train,ok,ok
002719,train,ok,ok
002722,train,ok,ok
002723,train,ok,ok
002720,train,ok,ok
002726,train,ok,ok
002729,train,ok,ok
002724,train,ok,ok
002727,train,ok,ok
002728,train,ok,ok
002725,train,ok,ok
002732,train,ok,ok
002731,train,ok,ok
002730,train,ok,ok
002733,train,ok,ok
002734,train,ok,ok
002735,train,ok,ok
002736,train,ok,ok
002739,train,ok,ok
002738,train,ok,ok
002737,train,ok,ok
002740,train,ok,ok
002742,train,ok,ok
002741,train,ok,ok
002746,train,ok,ok
002745,train,ok,ok
002743,train,ok,ok
002748,train,ok,ok
002749,train,ok,ok
002750,train,ok,ok
002744,train,ok,ok
002747,train,ok,ok
002751,train,ok,ok
002752,train,ok,ok
002757,train,ok,ok
002753,train,ok,ok
002754,train,ok,ok
002755,train,ok,ok
002758,train,ok,ok
002756,train,ok,ok
002762,train,ok,ok
002759,train,ok,ok
002760,train,ok,ok
002761,train,ok,ok
002764,train,ok,ok
002763,train,ok,ok
002769,train,ok,ok
002765,train,ok,ok
002772,train,ok,ok
002770,train,ok,ok
002767,train,ok,ok
002768,train,ok,ok
002766,train,ok,ok
002774,train,ok,ok
002773,train,ok,ok
002771,train,ok,ok
002776,train,ok,ok
002775,train,ok,ok
002777,train,ok,ok
002781,train,ok,ok
002778,train,ok,ok
002783,train,ok,ok
002780,train,ok,ok
002779,train,ok,ok
002782,train,ok,ok
002784,train,ok,ok
002786,train,ok,ok
002785,train,ok,ok
002788,train,ok,ok
002787,train,ok,ok
002790,train,ok,ok
002789,train,ok,ok
002793,train,ok,ok
002794,train,ok,ok
002792,train,ok,ok
002791,train,ok,ok
002795,train,ok,ok
002796,train,ok,ok
002798,train,ok,ok
002800,train,ok,ok
002799,train,ok,ok
002802,train,ok,ok
002797,train,ok,ok
002801,train,ok,ok
002804,train,ok,ok
002803,train,ok,ok
002806,train,ok,ok
002805,train,ok,ok
002809,train,ok,ok
002807,train,ok,ok
002811,train,ok,ok
002813,train,ok,ok
002810,train,ok,ok
002808,train,ok,ok
002814,train,ok,ok
002812,train,ok,ok
002816,train,ok,ok
002815,train,ok,ok
002817,train,ok,ok
002818,train,ok,ok
002819,train,ok,ok
002820,train,ok,ok
002821,train,ok,ok
002822,train,ok,ok
002824,train,ok,ok
002823,train,ok,ok
002825,train,ok,ok
002826,train,ok,ok
002827,train,ok,ok
002828,train,ok,ok
002830,train,ok,ok
002829,train,ok,ok
002831,train,ok,ok
002834,train,ok,ok
002837,train,ok,ok
002836,train,ok,ok
002835,train,ok,ok
002832,train,ok,ok
002839,train,ok,ok
002838,train,ok,ok
002833,train,ok,ok
002840,train,ok,ok
002841,train,ok,ok
002842,train,ok,ok
002844,train,ok,ok
002843,train,ok,ok
002845,train,ok,ok
002847,train,ok,ok
002848,train,ok,ok
002849,train,ok,ok
002846,train,ok,ok
002851,train,ok,ok
002852,train,ok,ok
002854,train,ok,ok
002855,train,ok,ok
002850,train,ok,ok
002856,train,ok,ok
002857,train,ok,ok
002859,train,ok,ok
002861,train,ok,ok
002860,train,ok,ok
002858,train,ok,ok
002853,train,ok,ok
002863,train,ok,ok
002864,train,ok,ok
002862,train,ok,ok
002866,train,ok,ok
002865,train,ok,ok
002867,train,ok,ok
002868,train,ok,ok
002869,train,ok,ok
002871,train,ok,ok
002873,train,ok,ok
002876,train,ok,ok
002870,train,ok,ok
002872,train,ok,ok
002877,train,ok,ok
002879,train,ok,ok
002874,train,ok,ok
002875,train,ok,ok
002878,train,ok,ok
002880,train,ok,ok
002881,train,ok,ok
002882,train,ok,ok
002883,train,ok,ok
002884,train,ok,ok
002885,train,ok,ok
002887,train,ok,ok
002890,train,ok,ok
002886,train,ok,ok
002891,train,ok,ok
002888,train,ok,ok
002893,train,ok,ok
002894,train,ok,ok
002889,train,ok,ok
002892,train,ok,ok
002895,train,ok,ok
002896,train,ok,ok
002897,train,ok,ok
002898,train,ok,ok
002901,train,ok,ok
002899,train,ok,ok
002900,train,ok,ok
002903,train,ok,ok
002905,train,ok,ok
002902,train,ok,ok
002904,train,ok,ok
002908,train,ok,ok
002906,train,ok,ok
002907,train,ok,ok
002912,train,ok,ok
002910,train,ok,ok
002909,train,ok,ok
002913,train,ok,ok
002914,train,ok,ok
002911,train,ok,ok
002915,train,ok,ok
002917,train,ok,ok
002918,train,ok,ok
002916,train,ok,ok
002919,train,ok,ok
002920,train,ok,ok
002922,train,ok,ok
002921,train,ok,ok
002923,train,ok,ok
002926,train,ok,ok
002924,train,ok,ok
002925,train,ok,ok
002928,train,ok,ok
002929,train,ok,ok
002927,train,ok,ok
002932,train,ok,ok
002930,train,ok,ok
002931,train,ok,ok
002933,train,ok,ok
002935,train,ok,ok
002934,train,ok,ok
002937,train,ok,ok
002941,train,ok,ok
002939,train,ok,ok
002938,train,ok,ok
002936,train,ok,ok
002940,train,ok,ok
002942,train,ok,ok
002943,train,ok,ok
002946,train,ok,ok
002944,train,ok,ok
002948,train,ok,ok
002945,train,ok,ok
002949,train,ok,ok
002947,train,ok,ok
002950,train,ok,ok
002952,train,ok,ok
002951,train,ok,ok
002955,train,ok,ok
002954,train,ok,ok
002953,train,ok,ok
002956,train,ok,ok
002957,train,ok,ok
002958,train,ok,ok
002959,train,ok,ok
002962,train,ok,ok
002960,train,ok,ok
002963,train,ok,ok
002961,train,ok,ok
002964,train,ok,ok
002966,train,ok,ok
002967,train,ok,ok
002965,train,ok,ok
002968,train,ok,ok
002970,train,ok,ok
002972,train,ok,ok
002971,train,ok,ok
002974,train,ok,ok
002969,train,ok,ok
002975,train,ok,ok
002978,train,ok,ok
002973,train,ok,ok
002977,train,ok,ok
002980,train,ok,ok
002982,train,ok,ok
002979,train,ok,ok
002981,train,ok,ok
002984,train,ok,ok
002983,train,ok,ok
002976,train,ok,ok
002985,train,ok,ok
002986,train,ok,ok
002987,train,ok,ok
002988,train,ok,ok
002989,train,ok,ok
002991,train,ok,ok
002990,train,ok,ok
002993,train,ok,ok
002992,train,ok,ok
002997,train,ok,ok
002998,train,ok,ok
002996,train,ok,ok
002995,train,ok,ok
003001,train,ok,ok
002999,train,ok,ok
003000,train,ok,ok
002994,train,ok,ok
003004,train,ok,ok
003003,train,ok,ok
003005,train,ok,ok
003002,train,ok,ok
003007,train,ok,ok
003009,train,ok,ok
003006,train,ok,ok
003008,train,ok,ok
003010,train,ok,ok
003012,train,ok,ok
003014,train,ok,ok
003011,train,ok,ok
003013,train,ok,ok
003015,train,ok,ok
003017,train,ok,ok
003016,train,ok,ok
003020,train,ok,ok
003021,train,ok,ok
003019,train,ok,ok
003018,train,ok,ok
003024,train,ok,ok
003023,train,ok,ok
003022,train,ok,ok
003026,train,ok,ok
003027,train,ok,ok
003028,train,ok,ok
003029,train,ok,ok
003025,train,ok,ok
003030,train,ok,ok
003031,train,ok,ok
003032,train,ok,ok
003033,train,ok,ok
003034,train,ok,ok
003036,train,ok,ok
003035,train,ok,ok
003038,train,ok,ok
003041,train,ok,ok
003037,train,ok,ok
003042,train,ok,ok
003040,train,ok,ok
003039,train,ok,ok
003044,train,ok,ok
003047,train,ok,ok
003043,train,ok,ok
003046,train,ok,ok
003048,train,ok,ok
003050,train,ok,ok
003049,train,ok,ok
003052,train,ok,ok
003045,train,ok,ok
003053,train,ok,ok
003054,train,ok,ok
003051,train,ok,ok
003056,train,ok,ok
003057,train,ok,ok
003060,train,ok,ok
003059,train,ok,ok
003058,train,ok,ok
003055,train,ok,ok
003062,train,ok,ok
003061,train,ok,ok
003063,train,ok,ok
003064,train,ok,ok
003066,train,ok,ok
003065,train,ok,ok
003067,train,ok,ok
003068,train,ok,ok
003074,train,ok,ok
003070,train,ok,ok
003072,train,ok,ok
003069,train,ok,ok
003071,train,ok,ok
003073,train,ok,ok
003076,train,ok,ok
003075,train,ok,ok
003078,train,ok,ok
003079,train,ok,ok
003077,train,ok,ok
003080,train,ok,ok
003081,train,ok,ok
003083,train,ok,ok
003084,train,ok,ok
003082,train,ok,ok
003088,train,ok,ok
003086,train,ok,ok
003087,train,ok,ok
003085,train,ok,ok
003090,train,ok,ok
003089,train,ok,ok
003096,train,ok,ok
003091,train,ok,ok
003093,train,ok,ok
003095,train,ok,ok
003092,train,ok,ok
003097,train,ok,ok
003094,train,ok,ok
003098,train,ok,ok
003099,train,ok,ok
003100,train,ok,ok
003102,train,ok,ok
003101,train,ok,ok
003109,train,ok,ok
003106,train,ok,ok
003104,train,ok,ok
003107,train,ok,ok
003103,train,ok,ok
003108,train,ok,ok
003110,train,ok,ok
003105,train,ok,ok
003114,train,ok,ok
003111,train,ok,ok
003112,train,ok,ok
003115,train,ok,ok
003113,train,ok,ok
003117,train,ok,ok
003118,train,ok,ok
003116,train,ok,ok
003119,train,ok,ok
003122,train,ok,ok
003120,train,ok,ok
003123,train,ok,ok
003121,train,ok,ok
003124,train,ok,ok
003127,train,ok,ok
003128,train,ok,ok
003125,train,ok,ok
003126,train,ok,ok
003129,train,ok,ok
003130,train,ok,ok
003131,train,ok,ok
003132,train,ok,ok
003133,train,ok,ok
003134,train,ok,ok
003135,train,ok,ok
003137,train,ok,ok
003136,train,ok,ok
003144,train,ok,ok
003141,train,ok,ok
003142,train,ok,ok
003143,train,ok,ok
