image_id,split,brightness_mean,brightness_std,contrast,r_mean,g_mean,b_mean,r_std,g_std,b_std,dynamic_range,min_pixel,max_pixel
001126,train,202.87265014648438,22.84832191467285,0.11262395977973938,202.87265,202.87265,202.87265,22.848322301155942,22.848322301155942,22.848322301155942,109.0,143.0,252.0
001129,train,178.0287322998047,32.521583557128906,0.1826760321855545,178.028725,178.028725,178.028725,32.5215820629067,32.5215820629067,32.5215820629067,148.0,101.0,249.0
001132,train,221.94537353515625,20.630104064941406,0.09295126795768738,221.945375,221.945375,221.945375,20.630104001419262,20.630104001419262,20.630104001419262,103.0,152.0,255.0
001131,train,196.5053253173828,24.97125244140625,0.12707671523094177,196.505325,196.505325,196.505325,24.971253906129245,24.971253906129245,24.971253906129245,137.0,116.0,253.0
001130,train,233.39930725097656,18.255273818969727,0.07821477204561234,233.3993,233.3993,233.3993,18.255273471246603,18.255273471246603,18.255273471246603,74.0,181.0,255.0
001133,train,186.3292236328125,26.366262435913086,0.14150363206863403,186.329225,186.329225,186.329225,26.36626226637699,26.36626226637699,26.36626226637699,137.0,116.0,253.0
001136,train,150.26025390625,36.5090446472168,0.24297206103801727,150.26025,150.26025,150.26025,36.50904641232773,36.50904641232773,36.50904641232773,163.0,63.0,226.0
001135,train,164.33737182617188,36.38127899169922,0.22138164937496185,164.337375,164.337375,164.337375,36.38127956943482,36.38127956943482,36.38127956943482,158.0,89.0,247.0
001137,train,161.81304931640625,28.20613670349121,0.17431311309337616,161.81305,161.81305,161.81305,28.20613851092524,28.20613851092524,28.20613851092524,127.0,95.0,222.0
001134,train,177.89239501953125,32.62075424194336,0.18337351083755493,177.8924,177.8924,177.8924,32.62075370435208,32.62075370435208,32.62075370435208,147.0,106.0,253.0
001138,train,193.0094757080078,25.128225326538086,0.13019166886806488,193.009475,193.009475,193.009475,25.128223877233644,25.128223877233644,25.128223877233644,120.0,131.0,251.0
001139,train,159.99732971191406,30.243505477905273,0.18902505934238434,159.997325,159.997325,159.997325,30.24350455625761,30.24350455625761,30.24350455625761,123.0,102.0,225.0
001140,train,178.90794372558594,28.583126068115234,0.15976443886756897,178.90795,178.90795,178.90795,28.583126609898716,28.583126609898716,28.583126609898716,124.0,118.0,242.0
001142,train,127.4605712890625,35.416690826416016,0.27786388993263245,127.460575,127.460575,127.460575,35.41669162512748,35.41669162512748,35.41669162512748,157.0,61.0,218.0
001141,train,228.24208068847656,15.626830101013184,0.06846603751182556,228.242075,228.242075,228.242075,15.62683028302205,15.62683028302205,15.62683028302205,70.0,185.0,255.0
001143,train,180.39598083496094,30.469158172607422,0.16890153288841248,180.395975,180.395975,180.395975,30.469157008348212,30.469157008348212,30.469157008348212,142.0,100.0,242.0
001144,train,162.38819885253906,27.708494186401367,0.17063120007514954,162.3882,162.3882,162.3882,27.708493296460563,27.708493296460563,27.708493296460563,113.0,108.0,221.0
001145,train,174.13693237304688,27.67218017578125,0.15891046822071075,174.136925,174.136925,174.136925,27.672181456191254,27.672181456191254,27.672181456191254,115.0,116.0,231.0
001147,train,154.24569702148438,27.586576461791992,0.1788482666015625,154.2457,154.2457,154.2457,27.586576110673832,27.586576110673832,27.586576110673832,130.0,92.0,222.0
001146,train,189.8521270751953,26.14008140563965,0.13768653571605682,189.852125,189.852125,189.852125,26.140082402019605,26.140082402019605,26.140082402019605,109.0,135.0,244.0
001148,train,102.31134796142578,13.632731437683105,0.1332474946975708,102.31135,102.31135,102.31135,13.63273124423349,13.63273124423349,13.63273124423349,73.0,69.0,142.0
001149,train,138.59312438964844,12.921225547790527,0.09323135763406754,138.593125,138.593125,138.593125,12.921225860357639,12.921225860357639,12.921225860357639,80.0,103.0,183.0
001151,train,142.4699249267578,9.30134391784668,0.06528636813163757,142.469925,142.469925,142.469925,9.301343746705365,9.301343746705365,9.301343746705365,63.0,109.0,172.0
001150,train,142.92442321777344,8.657474517822266,0.060573793947696686,142.924425,142.924425,142.924425,8.6574744249911,8.6574744249911,8.6574744249911,57.0,111.0,168.0
001153,train,104.30412292480469,16.263647079467773,0.15592525899410248,104.304125,104.304125,104.304125,16.2636460544484,16.2636460544484,16.2636460544484,68.0,71.0,139.0
001155,train,75.22115325927734,13.582479476928711,0.18056727945804596,75.22115,75.22115,75.22115,13.582479253711378,13.582479253711378,13.582479253711378,73.0,38.0,111.0
001152,train,103.26922607421875,14.692809104919434,0.14227674901485443,103.269225,103.269225,103.269225,14.692809224221726,14.692809224221726,14.692809224221726,76.0,64.0,140.0
001156,train,106.25027465820312,16.705163955688477,0.15722467005252838,106.250275,106.250275,106.250275,16.70516349588878,16.70516349588878,16.70516349588878,91.0,57.0,148.0
001154,train,100.80850219726562,15.057889938354492,0.14937123656272888,100.8085,100.8085,100.8085,15.057889219608438,15.057889219608438,15.057889219608438,86.0,63.0,149.0
001158,train,104.13107299804688,16.13715362548828,0.15496963262557983,104.131075,104.131075,104.131075,16.13715260956452,16.13715260956452,16.13715260956452,80.0,60.0,140.0
001157,train,119.8969497680664,15.393683433532715,0.12839095294475555,119.89695,119.89695,119.89695,15.393683142688756,15.393683142688756,15.393683142688756,86.0,71.0,157.0
001159,train,49.879676818847656,10.503853797912598,0.21058383584022522,49.879675,49.879675,49.879675,10.503853906751322,10.503853906751322,10.503853906751322,48.0,26.0,74.0
001160,train,87.12967681884766,15.294270515441895,0.17553457617759705,87.129675,87.129675,87.129675,15.294270476043472,15.294270476043472,15.294270476043472,71.0,60.0,131.0
001163,train,95.01482391357422,14.316827774047852,0.15067993104457855,95.014825,95.014825,95.014825,14.31682769398916,14.31682769398916,14.31682769398916,118.0,62.0,180.0
001161,train,59.761173248291016,10.882954597473145,0.18210744857788086,59.761175,59.761175,59.761175,10.882953993258218,10.882953993258218,10.882953993258218,59.0,35.0,94.0
001166,train,90.8438720703125,12.884765625,0.14183416962623596,90.843875,90.843875,90.843875,12.884766198281405,12.884766198281405,12.884766198281405,69.0,53.0,122.0
001162,train,117.8342514038086,15.399566650390625,0.1306883692741394,117.83425,117.83425,117.83425,15.3995658035381,15.3995658035381,15.3995658035381,78.0,85.0,163.0
001164,train,57.90644836425781,10.622529983520508,0.18344295024871826,57.90645,57.90645,57.90645,10.622530225774836,10.622530225774836,10.622530225774836,51.0,35.0,86.0
001165,train,88.541748046875,13.542455673217773,0.15294994413852692,88.54175,88.54175,88.54175,13.542455720344815,13.542455720344815,13.542455720344815,78.0,52.0,130.0
001167,train,137.27130126953125,12.752159118652344,0.09289748966693878,137.2713,137.2713,137.2713,12.75215849611351,12.75215849611351,12.75215849611351,82.0,90.0,172.0
001168,train,89.25800323486328,12.698302268981934,0.14226514101028442,89.258,89.258,89.258,12.698302484978061,12.698302484978061,12.698302484978061,66.0,62.0,128.0
001169,train,126.09062194824219,14.427874565124512,0.11442464590072632,126.090625,126.090625,126.090625,14.427874483421839,14.427874483421839,14.427874483421839,93.0,90.0,183.0
001170,train,122.75740051269531,12.449454307556152,0.10141510516405106,122.7574,122.7574,122.7574,12.449453612106836,12.449453612106836,12.449453612106836,85.0,79.0,164.0
001171,train,85.2823486328125,11.570783615112305,0.13567619025707245,85.28235,85.28235,85.28235,11.570783399472138,11.570783399472138,11.570783399472138,67.0,60.0,127.0
001172,train,108.01484680175781,12.26750373840332,0.1135723814368248,108.01485,108.01485,108.01485,12.267502984613454,12.267502984613454,12.267502984613454,93.0,69.0,162.0
001174,train,82.0771484375,15.085753440856934,0.18379968404769897,82.07715,82.07715,82.07715,15.085753142534847,15.085753142534847,15.085753142534847,100.0,45.0,145.0
001173,train,105.07665252685547,16.532005310058594,0.15733280777931213,105.07665,105.07665,105.07665,16.532004560170552,16.532004560170552,16.532004560170552,145.0,61.0,206.0
001175,train,84.38672637939453,13.589329719543457,0.16103634238243103,84.386725,84.386725,84.386725,13.589329224592912,13.589329224592912,13.589329224592912,65.0,55.0,120.0
001176,train,97.09764862060547,14.434760093688965,0.14866229891777039,97.09765,97.09765,97.09765,14.434760631111969,14.434760631111969,14.434760631111969,81.0,59.0,140.0
001177,train,83.4998779296875,10.672382354736328,0.12781314551830292,83.499875,83.499875,83.499875,10.672382582365337,10.672382582365337,10.672382582365337,83.0,45.0,128.0
001178,train,68.24192810058594,11.337966918945312,0.16614370048046112,68.241925,68.241925,68.241925,11.337967070616099,11.337967070616099,11.337967070616099,62.0,36.0,98.0
001179,train,83.52857208251953,13.90132999420166,0.16642604768276215,83.528575,83.528575,83.528575,13.901330276968999,13.901330276968999,13.901330276968999,88.0,40.0,128.0
001180,train,98.18097686767578,16.523231506347656,0.16829361021518707,98.180975,98.180975,98.180975,16.523231313801034,16.523231313801034,16.523231313801034,69.0,66.0,135.0
001182,train,119.74665069580078,10.414419174194336,0.08697044104337692,119.74665,119.74665,119.74665,10.414418552060408,10.414418552060408,10.414418552060408,77.0,77.0,154.0
001181,train,118.55217742919922,12.348142623901367,0.10415787249803543,118.552175,118.552175,118.552175,12.348142685010366,12.348142685010366,12.348142685010366,79.0,68.0,147.0
001183,train,92.8958969116211,10.46838665008545,0.11268944293260574,92.8959,92.8959,92.8959,10.468386369923495,10.468386369923495,10.468386369923495,80.0,47.0,127.0
001188,train,141.60597229003906,15.342525482177734,0.1083465963602066,141.605975,141.605975,141.605975,15.342524867158437,15.342524867158437,15.342524867158437,102.0,81.0,183.0
001187,train,217.10635375976562,18.62735366821289,0.08579828590154648,217.10635,217.10635,217.10635,18.627354607605987,18.627354607605987,18.627354607605987,93.0,162.0,255.0
001184,train,76.91587829589844,10.95268440246582,0.14239822328090668,76.915875,76.915875,76.915875,10.952684510400863,10.952684510400863,10.952684510400863,55.0,52.0,107.0
001190,train,136.8426055908203,11.28978157043457,0.08250194787979126,136.8426,136.8426,136.8426,11.289781895147488,11.289781895147488,11.289781895147488,82.0,87.0,169.0
001189,train,142.45542907714844,13.073431968688965,0.09177208691835403,142.455425,142.455425,142.455425,13.073431572061523,13.073431572061523,13.073431572061523,94.0,86.0,180.0
001185,train,94.33869934082031,9.011137008666992,0.09551898390054703,94.3387,94.3387,94.3387,9.011136571487528,9.011136571487528,9.011136571487528,72.0,53.0,125.0
001186,train,61.82334899902344,9.018067359924316,0.14586830139160156,61.82335,61.82335,61.82335,9.018067685347011,9.018067685347011,9.018067685347011,55.0,35.0,90.0
001191,train,161.7584228515625,55.810997009277344,0.3450268507003784,161.758425,161.758425,161.758425,55.81099458457424,55.81099458457424,55.81099458457424,237.0,18.0,255.0
001192,train,122.0519027709961,42.87281036376953,0.3512670397758484,122.0519,122.0519,122.0519,42.872810805800924,42.872810805800924,42.872810805800924,237.0,18.0,255.0
001194,train,156.07052612304688,48.084774017333984,0.30809643864631653,156.070525,156.070525,156.070525,48.084774630067415,48.084774630067415,48.084774630067415,242.0,13.0,255.0
001196,train,176.98876953125,71.67039489746094,0.40494316816329956,176.988775,176.988775,176.988775,71.6703959037438,71.6703959037438,71.6703959037438,232.0,23.0,255.0
001193,train,166.43331909179688,47.93199157714844,0.2879951596260071,166.433325,166.433325,166.433325,47.93199145085018,47.93199145085018,47.93199145085018,227.0,28.0,255.0
001198,train,156.2582244873047,56.83829879760742,0.36374595761299133,156.258225,156.258225,156.258225,56.83829514376179,56.83829514376179,56.83829514376179,229.0,26.0,255.0
001195,train,174.10511779785156,64.70264434814453,0.3716297745704651,174.105125,174.105125,174.105125,64.7026492791012,64.7026492791012,64.7026492791012,232.0,23.0,255.0
001197,train,111.77767181396484,55.69922637939453,0.49830368161201477,111.777675,111.777675,111.777675,55.69922662474206,55.69922662474206,55.69922662474206,238.0,17.0,255.0
001199,train,112.92430114746094,60.67367172241211,0.5372951030731201,112.9243,112.9243,112.9243,60.67366949105683,60.67366949105683,60.67366949105683,239.0,16.0,255.0
001200,train,162.32005310058594,64.0255355834961,0.39444008469581604,162.32005,162.32005,162.32005,64.02554035693491,64.02554035693491,64.02554035693491,255.0,0.0,255.0
001201,train,114.84127807617188,57.65798568725586,0.5020667314529419,114.841275,114.841275,114.841275,57.65798801011336,57.65798801011336,57.65798801011336,237.0,18.0,255.0
001202,train,160.951904296875,61.70833206176758,0.38339608907699585,160.9519,160.9519,160.9519,61.70833198515416,61.70833198515416,61.70833198515416,228.0,27.0,255.0
001203,train,70.20760345458984,52.95766067504883,0.7543009519577026,70.2076,70.2076,70.2076,52.95765763551104,52.95765763551104,52.95765763551104,255.0,0.0,255.0
001206,train,127.75234985351562,68.22406005859375,0.5340337157249451,127.75235,127.75235,127.75235,68.22405601748916,68.22405601748916,68.22405601748916,255.0,0.0,255.0
001204,train,121.57707214355469,45.61737060546875,0.3752135932445526,121.577075,121.577075,121.577075,45.61737179457378,45.61737179457378,45.61737179457378,249.0,6.0,255.0
001205,train,138.56422424316406,54.6971435546875,0.3947421908378601,138.564225,138.564225,138.564225,54.69714549361215,54.69714549361215,54.69714549361215,245.0,10.0,255.0
001207,train,166.4271240234375,70.2416763305664,0.4220566749572754,166.427125,166.427125,166.427125,70.24167701040726,70.24167701040726,70.24167701040726,255.0,0.0,255.0
001209,train,85.81224822998047,61.9955940246582,0.7224562168121338,85.81225,85.81225,85.81225,61.99559460104807,61.99559460104807,61.99559460104807,255.0,0.0,255.0
001208,train,162.43972778320312,72.14375305175781,0.44412627816200256,162.439725,162.439725,162.439725,72.14374794065232,72.14374794065232,72.14374794065232,253.0,2.0,255.0
001210,train,37.016300201416016,31.050539016723633,0.8388342261314392,37.0163,37.0163,37.0163,31.050539195157306,31.050539195157306,31.050539195157306,154.0,0.0,154.0
001215,train,196.8915252685547,61.312339782714844,0.3114016056060791,196.891525,196.891525,196.891525,61.312339770835486,61.312339770835486,61.312339770835486,251.0,4.0,255.0
001214,train,187.69952392578125,54.22237777709961,0.2888786196708679,187.699525,187.699525,187.699525,54.22237720512054,54.22237720512054,54.22237720512054,252.0,3.0,255.0
001211,train,102.19824981689453,57.22636413574219,0.5599544644355774,102.19825,102.19825,102.19825,57.22636408979257,57.22636408979257,57.22636408979257,255.0,0.0,255.0
001212,train,48.524600982666016,32.845123291015625,0.6768757104873657,48.5246,48.5246,48.5246,32.8451228470834,32.8451228470834,32.8451228470834,182.0,0.0,182.0
001213,train,175.9112548828125,60.80528259277344,0.3456588387489319,175.91125,175.91125,175.91125,60.805282857968024,60.805282857968024,60.805282857968024,251.0,4.0,255.0
001216,train,178.47384643554688,66.66886138916016,0.37354975938796997,178.47385,178.47385,178.47385,66.66886354346757,66.66886354346757,66.66886354346757,255.0,0.0,255.0
001217,train,194.8846435546875,51.15432357788086,0.262485146522522,194.88465,194.88465,194.88465,51.154323809209906,51.154323809209906,51.154323809209906,249.0,6.0,255.0
001218,train,179.3731231689453,71.40200805664062,0.39806413650512695,179.373125,179.373125,179.373125,71.40200944465342,71.40200944465342,71.40200944465342,255.0,0.0,255.0
001219,train,206.9361572265625,44.22080612182617,0.21369299292564392,206.93615,206.93615,206.93615,44.22080758169733,44.22080758169733,44.22080758169733,228.0,27.0,255.0
001220,train,199.94000244140625,61.437461853027344,0.307279497385025,199.94,199.94,199.94,61.437460885033325,61.437460885033325,61.437460885033325,255.0,0.0,255.0
001221,train,177.5496063232422,70.41411590576172,0.39658841490745544,177.5496,177.5496,177.5496,70.41411499010691,70.41411499010691,70.41411499010691,239.0,16.0,255.0
001222,train,213.3156280517578,62.03148651123047,0.2907967269420624,213.315625,213.315625,213.315625,62.031490034170346,62.031490034170346,62.031490034170346,231.0,24.0,255.0
001224,train,190.8908233642578,57.740726470947266,0.3024803698062897,190.890825,190.890825,190.890825,57.740727877464224,57.740727877464224,57.740727877464224,255.0,0.0,255.0
001223,train,198.20932006835938,62.11898422241211,0.31340092420578003,198.209325,198.209325,198.209325,62.118981865806326,62.118981865806326,62.118981865806326,248.0,7.0,255.0
001225,train,150.28070068359375,55.81633377075195,0.37141385674476624,150.2807,150.2807,150.2807,55.81633414610816,55.81633414610816,55.81633414610816,255.0,0.0,255.0
001226,train,140.61717224121094,71.57785034179688,0.5090264081954956,140.617175,140.617175,140.617175,71.57784377877958,71.57784377877958,71.57784377877958,248.0,7.0,255.0
001229,train,147.08506774902344,65.3414306640625,0.4442424476146698,147.085075,147.085075,147.085075,65.34142665449214,65.34142665449214,65.34142665449214,250.0,5.0,255.0
001228,train,205.15870666503906,53.90488052368164,0.26274722814559937,205.1587,205.1587,205.1587,53.904882100882105,53.904882100882105,53.904882100882105,244.0,11.0,255.0
001227,train,184.03884887695312,72.3436279296875,0.3930889070034027,184.03885,184.03885,184.03885,72.34362681451283,72.34362681451283,72.34362681451283,233.0,22.0,255.0
001230,train,223.29299926757812,52.521915435791016,0.2352152317762375,223.293,223.293,223.293,52.521916863343826,52.521916863343826,52.521916863343826,233.0,22.0,255.0
001232,train,158.0063018798828,71.5020523071289,0.45252659916877747,158.0063,158.0063,158.0063,71.50204724558591,71.50204724558591,71.50204724558591,245.0,10.0,255.0
001231,train,204.64842224121094,49.91817855834961,0.24392163753509521,204.648425,204.648425,204.648425,49.91817875302919,49.91817875302919,49.91817875302919,243.0,12.0,255.0
001235,train,208.0178680419922,62.536888122558594,0.3006322979927063,208.017875,208.017875,208.017875,62.53688715857526,62.53688715857526,62.53688715857526,225.0,30.0,255.0
001233,train,195.08355712890625,65.93958282470703,0.3380068838596344,195.08355,195.08355,195.08355,65.93958423737217,65.93958423737217,65.93958423737217,242.0,13.0,255.0
001234,train,150.42567443847656,57.61821365356445,0.38303443789482117,150.425675,150.425675,150.425675,57.61821262235036,57.61821262235036,57.61821262235036,233.0,22.0,255.0
001236,train,161.05072021484375,55.670021057128906,0.34566763043403625,161.050725,161.050725,161.050725,55.67002292054832,55.67002292054832,55.67002292054832,255.0,0.0,255.0
001237,train,214.57342529296875,52.471580505371094,0.2445390522480011,214.573425,214.573425,214.573425,52.47157953377595,52.47157953377595,52.47157953377595,249.0,6.0,255.0
001238,train,181.80502319335938,67.70580291748047,0.3724088668823242,181.805025,181.805025,181.805025,67.7058048452965,67.7058048452965,67.7058048452965,237.0,18.0,255.0
001239,train,209.27552795410156,56.208587646484375,0.26858651638031006,209.275525,209.275525,209.275525,56.20858974368931,56.20858974368931,56.20858974368931,241.0,14.0,255.0
001240,train,187.638671875,58.112159729003906,0.30970245599746704,187.638675,187.638675,187.638675,58.112163264194315,58.112163264194315,58.112163264194315,238.0,17.0,255.0
001244,train,149.54190063476562,46.430908203125,0.31048762798309326,149.5419,149.5419,149.5419,46.43090828736823,46.43090828736823,46.43090828736823,232.0,23.0,255.0
001242,train,189.79872131347656,40.33603286743164,0.2125200480222702,189.798725,189.798725,189.798725,40.33603244463162,40.33603244463162,40.33603244463162,219.0,36.0,255.0
001241,train,194.17825317382812,43.89860916137695,0.22607377171516418,194.17825,194.17825,194.17825,43.898608485207134,43.898608485207134,43.898608485207134,246.0,9.0,255.0
001243,train,193.8092498779297,39.708648681640625,0.20488521456718445,193.80925,193.80925,193.80925,39.708649113732136,39.708649113732136,39.708649113732136,255.0,0.0,255.0
001245,train,66.17272186279297,26.04154396057129,0.3935389518737793,66.172725,66.172725,66.172725,26.04154356167036,26.04154356167036,26.04154356167036,150.0,0.0,150.0
001246,train,155.98849487304688,47.287235260009766,0.3031456470489502,155.9885,155.9885,155.9885,47.287235780387924,47.287235780387924,47.287235780387924,233.0,22.0,255.0
001247,train,160.44009399414062,48.953216552734375,0.3051183521747589,160.4401,160.4401,160.4401,48.95321247875363,48.95321247875363,48.95321247875363,235.0,20.0,255.0
001248,train,151.0282440185547,42.42919158935547,0.28093546628952026,151.02825,151.02825,151.02825,42.42919339249216,42.42919339249216,42.42919339249216,241.0,14.0,255.0
001251,train,110.44317626953125,55.49345779418945,0.5024616122245789,110.443175,110.443175,110.443175,55.4934610645198,55.4934610645198,55.4934610645198,255.0,0.0,255.0
001249,train,168.8507537841797,49.94871520996094,0.29581576585769653,168.85075,168.85075,168.85075,49.94871394177732,49.94871394177732,49.94871394177732,244.0,11.0,255.0
001250,train,102.1104736328125,47.599327087402344,0.46615520119667053,102.110475,102.110475,102.110475,47.599326363661646,47.599326363661646,47.599326363661646,253.0,2.0,255.0
001253,train,171.53611755371094,47.46814727783203,0.2767239212989807,171.536125,171.536125,171.536125,47.46814716190611,47.46814716190611,47.46814716190611,241.0,14.0,255.0
001252,train,87.49332427978516,25.933393478393555,0.29640424251556396,87.493325,87.493325,87.493325,25.933393635318442,25.933393635318442,25.933393635318442,220.0,6.0,226.0
001254,train,127.81342315673828,54.402198791503906,0.4256376028060913,127.813425,127.813425,127.813425,54.40220091843137,54.40220091843137,54.40220091843137,255.0,0.0,255.0
001255,train,169.09320068359375,54.475093841552734,0.32216015458106995,169.0932,169.0932,169.0932,54.475090305202805,54.475090305202805,54.475090305202805,242.0,13.0,255.0
001256,train,155.56739807128906,55.85157012939453,0.359018474817276,155.5674,155.5674,155.5674,55.85157032026942,55.85157032026942,55.85157032026942,237.0,18.0,255.0
001257,train,135.55764770507812,43.49259567260742,0.32084205746650696,135.55765,135.55765,135.55765,43.492593926753784,43.492593926753784,43.492593926753784,247.0,8.0,255.0
001259,train,168.31967163085938,60.26508712768555,0.3580394685268402,168.319675,168.319675,168.319675,60.26508718067513,60.26508718067513,60.26508718067513,231.0,24.0,255.0
001258,train,161.87254333496094,54.3171272277832,0.33555492758750916,161.87255,161.87255,161.87255,54.317128573751944,54.317128573751944,54.317128573751944,237.0,18.0,255.0
001260,train,154.42050170898438,55.80752182006836,0.36139968037605286,154.4205,154.4205,154.4205,55.80752126505889,55.80752126505889,55.80752126505889,237.0,18.0,255.0
001262,train,184.9642791748047,52.33657455444336,0.2829550504684448,184.964275,184.964275,184.964275,52.33657324208736,52.33657324208736,52.33657324208736,237.0,18.0,255.0
001261,train,153.045654296875,62.57107162475586,0.40883925557136536,153.04565,153.04565,153.04565,62.57107052046896,62.57107052046896,62.57107052046896,234.0,21.0,255.0
001264,train,136.53904724121094,66.43244171142578,0.4865453839302063,136.53905,136.53905,136.53905,66.43243955401232,66.43243955401232,66.43243955401232,243.0,12.0,255.0
001263,train,133.90472412109375,53.662879943847656,0.4007541835308075,133.904725,133.904725,133.904725,53.662881004232105,53.662881004232105,53.662881004232105,236.0,19.0,255.0
001265,train,127.75440216064453,48.35335922241211,0.37848684191703796,127.7544,127.7544,127.7544,48.353359041952814,48.353359041952814,48.353359041952814,240.0,15.0,255.0
001267,train,152.92245483398438,60.787017822265625,0.39750224351882935,152.92245,152.92245,152.92245,60.78702029214378,60.78702029214378,60.78702029214378,245.0,10.0,255.0
001268,train,113.5999526977539,51.40597152709961,0.4525175392627716,113.59995,113.59995,113.59995,51.40597251290457,51.40597251290457,51.40597251290457,245.0,10.0,255.0
001269,train,124.26339721679688,59.40712356567383,0.47807419300079346,124.2634,124.2634,124.2634,59.4071268488891,59.4071268488891,59.4071268488891,246.0,9.0,255.0
001266,train,141.31167602539062,50.80896759033203,0.3595525026321411,141.311675,141.311675,141.311675,50.80896607582539,50.80896607582539,50.80896607582539,231.0,24.0,255.0
001271,train,99.2824478149414,41.8802375793457,0.4218292236328125,99.28245,99.28245,99.28245,41.880236651641546,41.880236651641546,41.880236651641546,248.0,7.0,255.0
001270,train,128.01657104492188,57.11553192138672,0.4461573362350464,128.016575,128.016575,128.016575,57.11552985195336,57.11552985195336,57.11552985195336,240.0,15.0,255.0
001272,train,78.48269653320312,38.629112243652344,0.4921990931034088,78.4827,78.4827,78.4827,38.62911208803536,38.62911208803536,38.62911208803536,227.0,2.0,229.0
001273,train,95.59337615966797,54.08736038208008,0.5658065676689148,95.593375,95.593375,95.593375,54.08735879213714,54.08735879213714,54.08735879213714,253.0,2.0,255.0
001274,train,167.28237915039062,33.47907257080078,0.20013508200645447,167.282375,167.282375,167.282375,33.47907390235541,33.47907390235541,33.47907390235541,227.0,28.0,255.0
001275,train,128.22320556640625,48.09347915649414,0.3750762641429901,128.2232,128.2232,128.2232,48.09347857828543,48.09347857828543,48.09347857828543,245.0,10.0,255.0
001278,train,100.70614624023438,47.800086975097656,0.4746491611003876,100.70615,100.70615,100.70615,47.80008893482835,47.80008893482835,47.80008893482835,240.0,12.0,252.0
001276,train,72.14859771728516,31.29938316345215,0.4338183104991913,72.1486,72.1486,72.1486,31.299384467430027,31.299384467430027,31.299384467430027,180.0,0.0,180.0
001280,train,119.4189224243164,55.37462615966797,0.4637005925178528,119.418925,119.418925,119.418925,55.374625749023124,55.374625749023124,55.374625749023124,255.0,0.0,255.0
001277,train,35.58164978027344,17.31894874572754,0.4867382049560547,35.58165,35.58165,35.58165,17.31894723352144,17.31894723352144,17.31894723352144,91.0,0.0,91.0
001279,train,92.57534790039062,51.85786056518555,0.5601692199707031,92.57535,92.57535,92.57535,51.85786123990749,51.85786123990749,51.85786123990749,249.0,0.0,249.0
001281,train,116.31065368652344,59.0829963684082,0.5079758167266846,116.31065,116.31065,116.31065,59.082994563389384,59.082994563389384,59.082994563389384,250.0,5.0,255.0
001282,train,178.5379180908203,52.144039154052734,0.2920614182949066,178.537925,178.537925,178.537925,52.14403860168845,52.14403860168845,52.14403860168845,237.0,18.0,255.0
001283,train,151.875,46.578067779541016,0.3066868782043457,151.875,151.875,151.875,46.578068068566346,46.578068068566346,46.578068068566346,227.0,28.0,255.0
001285,train,116.31065368652344,59.0829963684082,0.5079758167266846,116.31065,116.31065,116.31065,59.082994563389384,59.082994563389384,59.082994563389384,250.0,5.0,255.0
001287,train,138.65261840820312,40.22079849243164,0.29008322954177856,138.652625,138.652625,138.652625,40.22079879377553,40.22079879377553,40.22079879377553,230.0,25.0,255.0
001286,train,54.55324935913086,22.787567138671875,0.41771236062049866,54.55325,54.55325,54.55325,22.787568199294544,22.787568199294544,22.787568199294544,145.0,0.0,145.0
001288,train,143.08106994628906,70.367431640625,0.4918011426925659,143.081075,143.081075,143.081075,70.36743033424182,70.36743033424182,70.36743033424182,235.0,20.0,255.0
001284,train,163.49049377441406,57.00056457519531,0.3486475646495819,163.4905,163.4905,163.4905,57.00056499500685,57.00056499500685,57.00056499500685,237.0,18.0,255.0
001290,train,171.3521728515625,59.41373825073242,0.3467346727848053,171.352175,171.352175,171.352175,59.413739553821856,59.413739553821856,59.413739553821856,235.0,20.0,255.0
001291,train,146.02940368652344,71.88968658447266,0.4922959804534912,146.0294,146.0294,146.0294,71.88968726903741,71.88968726903741,71.88968726903741,252.0,3.0,255.0
001289,train,125.3802490234375,43.473628997802734,0.34673425555229187,125.38025,125.38025,125.38025,43.473630052452485,43.473630052452485,43.473630052452485,234.0,21.0,255.0
001293,train,180.1377716064453,59.768524169921875,0.3317933976650238,180.137775,180.137775,180.137775,59.76852343039248,59.76852343039248,59.76852343039248,254.0,1.0,255.0
001292,train,141.2566680908203,70.83503723144531,0.5014632940292358,141.256675,141.256675,141.256675,70.83504212566245,70.83504212566245,70.83504212566245,251.0,4.0,255.0
001294,train,127.45972442626953,65.5604019165039,0.5143617391586304,127.459725,127.459725,127.459725,65.56040213363838,65.56040213363838,65.56040213363838,239.0,16.0,255.0
001296,train,125.27649688720703,64.2690658569336,0.5130177736282349,125.2765,125.2765,125.2765,64.26907030407395,64.26907030407395,64.26907030407395,240.0,15.0,255.0
001295,train,115.58550262451172,56.405757904052734,0.4880002737045288,115.5855,115.5855,115.5855,56.405758480406945,56.405758480406945,56.405758480406945,242.0,13.0,255.0
001297,train,44.116451263427734,20.868173599243164,0.47302475571632385,44.11645,44.11645,44.11645,20.86817288114846,20.86817288114846,20.86817288114846,106.0,0.0,106.0
001298,train,105.99502563476562,54.37480163574219,0.5129938721656799,105.995025,105.995025,105.995025,54.3748039099855,54.3748039099855,54.3748039099855,234.0,21.0,255.0
001300,train,116.96759796142578,60.955421447753906,0.5211308598518372,116.9676,116.9676,116.9676,60.95542182808679,60.95542182808679,60.95542182808679,241.0,14.0,255.0
